id,genres/0/id,genres/0/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,name,rating,summary,genres/3/id,genres/3/name,genres/4/id,genres/4/name,genres/5/id,genres/5/name,genres/6/id,genres/6/name
53310,8,Platform,32,Indie,,,Botlike: A Robot's Rampage,70,"Botlike - loot and shoot your way through hordes of robots or die trying. Play as S.I.R. - a grumpy old warbot on his path to revenge. Use your ever-growing arsenal of weapons, upgrades and powerful items to defeat an evil and totalitarian robot league. Grab your top hat and let the rampage begin.",,,,,,,,
113364,13,Simulator,15,Strategy,,,"How do you like it, Elon Musk?",70,"Build your cosmodrome, construct a rocket and send it to Mars, trying to withstand difficult economic conditions, bureaucracy and corruption in Russia.",,,,,,,,
17339,9,Puzzle,31,Adventure,32,Indie,Hero of Many,70,Hero Of Many takes you on an epic journey as a tiny hero in a dangerous world. But you’re not alone; you lead a swarm of water-beings through fierce battles for freedom across four different worlds and twenty-six choreographed levels.,,,,,,,,
94976,,,,,,,Smart Bunny - Learning logic game for toddlers,80,,,,,,,,,
116560,12,Role-playing (RPG),31,Adventure,,,Corpse Party: Sweet Sachiko's Hysteric Birthday Bash,79.86828743454355,"Corpse Party: Sweet Sachiko's Hysteric Birthday Bash is a different type of adventure in the Corpse Party series that stars the violent and murderous Sachiko Shinozaki, who has decided to invite her victims to Heavenly Host Elementary School to celebrate her birthday. However, this isn’t the type of party where the guests leave with a smile on their faces. Instead, Sachiko plans to force the students to participate in twisted games for her amusement. Will the students survive Sachiko’s celebration, or will they meet a Wrong End once again?",,,,,,,,
29565,32,Indie,,,,,Blood Harvest,70,"Adrenaline shooter survival. Test your strength in the arena
with a bunch of different weapons that will not leave you indifferent!",,,,,,,,
10593,11,Real Time Strategy (RTS),13,Simulator,15,Strategy,Nemesis of the Roman Empire,70,"In the height of its glory Carthage was the greatest power in the ancient world. With trade routes throughout the entire Mediterranean there the was no other nation to dispute its strength. Goods, gold and slaves poured in to the majestic city – the source of its might.

Countless mercenaries armies were constantly bought to ensure that all who threatened Carthage or its interest would be dealt with. However, another Empire was also on the rise. The city of Rome too had begun to gain strength. The Romans soon decided openly to challenge their Carthaginian rivals. The time of the Punic Wars had begun.

The game is a sequel to Celtic Kings: Rage of War, originally titled Celtic Kings: The Punic Wars.",24,Tactical,,,,,,
87553,10,Racing,14,Sport,,,Crazy Snowboard,80,"One of the most popular mobile snowboard games in the world with more than 15 million players!
Get ready for some wicked-cool snowboarding action on your iPhone! Crazy",,,,,,,,
80916,12,Role-playing (RPG),31,Adventure,32,Indie,Omensight,79.68654337184533,"You are the Harbinger, a skilled warrior who exists outside of time. You have foreseen the annihilation of the land known as Urralia and have been summoned to rewrite its fate. With the power to witness and alter the last moments of Urralia’s inhabitants, it’s up to you to weave a new narrative, pave the way to a brighter future, and give the world of Urralia a second chance.",,,,,,,,
90985,,,,,,,Free Solitaire 3D,80,,,,,,,,,
187151,32,Indie,,,,,How Fish Is Made,70.15497333578273,Are sardines trustworthy? Are you? Do you want to be?,,,,,,,,
20243,8,Platform,,,,,Wipeout 2,75,"Summer Thrills and Winter Chills! The Big Balls are Back, with even more zany and crazy family fun!

Summer Thrills and Winter Chills! The Big Balls are Back, with even more zany and crazy family fun! Select your favorite, hilarious character, then crash, bash and dash your way through both summer and winter courses in over 50 wacky obstacles. Grab a friend and challenge them to a head to head competition racing past the Spinning Slapshot, Knee Sweeper and more! Who knew Wiping out could be so fun!",,,,,,,,
105177,13,Simulator,32,Indie,,,The Queen of Blackwood High,70,"The new girl, Brooke, has an unlucky start at Blackwood High when she accidentally makes enemies with the school's big, bad bully, Kendra. Despite not knowing her, Brooke has a feeling that there is more to Kendra than she's letting everyone else see and is determined to find out what it is.",,,,,,,,
35599,13,Simulator,31,Adventure,32,Indie,East Tower - Takashi,70,"This is the Dream World, the place where anything you wish will come true. Your current partner in the East Tower looks somehow familiar. Have you by any chance met him in your past?",,,,,,,,
87923,,,,,,,Party Makeover Salon,70,,,,,,,,,
76019,13,Simulator,32,Indie,,,Rolling Line,80,"Rolling line lets you take control of a huge, detailed model railroad in stunning virtual reality! 
 
Build, organize and drive trains in human scale, or explore the world on foot in miniature!",,,,,,,,
55250,13,Simulator,30,Pinball,32,Indie,Pinball Deluxe: Reloaded,70,"A sequel to Pinball Deluxe, a cool retro pinball game with customizable tables.",,,,,,,,
3254,7,Music,,,,,Just Dance: Disney Party,70,"Just Dance and Disney are working in collaboration to create the greatest dance game for the whole family – Just Dance: Disney Party on Wii and Kinect for Xbox 360. Dance like a star to songs from beloved Disney favorites and Disney Channel’s hottest shows. Family favorite songs, fun dances and kid-friendly gameplay, children of all ages can Just Dance along with friends.",,,,,,,,
23523,8,Platform,31,Adventure,,,Super Little Acorns 3D Turbo,72,"A 2D platformer for the 3DS eShop, based off of the mobile phone game Little Acorns but with tons of new content and new features.",,,,,,,,
1523,13,Simulator,31,Adventure,,,Trauma Center: Under the Knife,79.91706724184448,"Take your Nintendo DS into the Operating Room! Trauma Center: Under the Knife lets YOU play doctor, performing increasingly complex surgeries. At first it's just another day in the O.R., but when a mysterious outbreak sweeps the area, the patients' lives are in your hands--no pressure. The stylus will be your scalpel as you make incisions, anesthetize problem areas, remove tumors, monitor vital signs, apply bandages, and more! Of course, you'll also have to deal with human drama between appointments. Keep a cool head, or you'll be out on the street (and all those years of medical school for nothing).",,,,,,,,
1058,8,Platform,,,,,LittleBigPlanet,78.73419467578347,"Welcome to LittleBigPlanet – a world of infinite possibilities, where imagination becomes reality and the powers of creation are firmly in your hands. If you can think of it, you can create it if you can create it, you can share it if you can share it, you can play it – and watch our colorful LittleBigPlanet grow and diversify!

It’s a new kind of game that unleashes the creativity in everyone. Design your own character and play over 50 awesome developer levels packed with dangers to navigate, races to win and puzzles to solve. As you play you will learn the skills to build a world of your own by earning creative tools and collecting hundreds of items. Use these items and tools to shape amazing levels of your own, featuring puzzles, challenges, and enemies of your own design. When you are ready, go online to access the LBP community and Share your creations for everyone to play.

LittleBigPlanet is a world with no limits – a world that’s yours to shape, build and explore.",,,,,,,,
107247,32,Indie,,,,,Drawkanoid,70,"Smash things at hyperspeed in Drawkanoid, a re-imagining of the classic brick-breaking genre. Draw your paddle to bounce blindly fast balls exactly where you want them. There's bullet time to help you out, but the game gets faster as you get better. Upgrade your ship and deploy powerups strategically to help you survive and score huge combos in the blink of an eye. 
 
Last brick syndrome is dead!",,,,,,,,
87745,,,,,,,The Sims 2: Castaway Stories,70,,,,,,,,,
128966,31,Adventure,32,Indie,,,Beyond Crimson Stars,70,"discover Worlds and characters, laugh cry and find the meaning of life",,,,,,,,
3270,5,Shooter,31,Adventure,,,Grand Theft Auto: Chinatown Wars,78.05532468609383,"Grand Theft Auto: Chinatown Wars is an entirely original entry into the critically acclaimed Grand Theft Auto series, and brings a new level of interactivity to its sprawling open environments. With the use of the DS touch screen, players navigate their way through the streets as they uncover the truth behind an epic tale of crime and corruption within the Triad crime syndicate, delivering the unprecedented amount of depth that has become a true trademark of the franchise.",,,,,,,,
22919,5,Shooter,8,Platform,9,Puzzle,Mighty Switch Force!,79.85366724563374,"Mighty Switch Force! is a puzzle platformer developed by WayForward Technologies for Nintendo 3DS. It is the third game in WayForward's Mighty series, following Mighty Flip Champs! and Mighty Milky Way. The game was released on the Nintendo eShop on December 22, 2011.An update to the game, including five new levels, was released on May 24, 2012. A high-definition version, Mighty Switch Force! Hyper Drive Edition, was released for the Wii U in 2012, featuring re-drawn graphics and other new features. A Steam version of the game was also released in June 2015. A sequel, Mighty Switch Force! 2, was released in June 2013",15,Strategy,,,,,,
35784,31,Adventure,32,Indie,34,Visual Novel,Voices from the Sea,70,"Follow the story of a young boy, Cantus as he meets Maris, the mysterious girl by the sea — an experience that will change his life forever.",,,,,,,,
135400,13,Simulator,31,Adventure,,,Minecraft,79.21114194245189,"Minecraft focuses on allowing the player to explore, interact with, and modify a dynamically-generated map made of one-cubic-meter-sized blocks. In addition to blocks, the environment features plants, mobs, and items. Some activities in the game include mining for ore, fighting hostile mobs, and crafting new blocks and tools by gathering various resources found in the game. The game's open-ended model allows players to create structures, creations, and artwork on various multiplayer servers or their single-player maps. Other features include redstone circuits for logic computations and remote actions, minecarts and tracks, and a mysterious underworld called the Nether. A designated but completely optional goal of the game is to travel to a dimension called the End, and defeat the ender dragon.",,,,,,,,
